forecast_id,store_id,store_name,neighborhood,store_type,date,day_of_week,hour,forecast_orders,forecast_drinks,forecast_food_items,actual_orders,actual_drinks,actual_food_items,forecast_error_pct,weather_condition,temperature_f,local_event_flag,event_type,season,demand_level
FC0003694,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-13,Monday,12,98,72,26,103,69,34,5.1,Partly Cloudy,66,No,None,Spring,Very High
FC0003695,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-13,Monday,13,128,94,34,124,85,39,-3.12,Partly Cloudy,66,No,None,Spring,Very High
FC0003696,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-13,Monday,14,111,81,30,108,72,36,-2.7,Partly Cloudy,66,No,None,Spring,Very High
FC0003697,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-13,Monday,17,157,107,50,169,115,54,7.64,Partly Cloudy,66,No,None,Spring,Very High
FC0003698,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-13,Monday,18,96,74,22,101,79,22,5.21,Partly Cloudy,66,No,None,Spring,Very High
FC0003699,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-13,Monday,20,27,18,9,25,17,8,-7.41,Partly Cloudy,66,No,None,Spring,Low
FC0003700,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-13,Monday,21,26,20,6,25,16,9,-3.85,Partly Cloudy,66,No,None,Spring,Low
FC0003701,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-20,Monday,6,50,34,16,55,37,18,10.0,Overcast,66,No,None,Spring,Moderate
FC0003702,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-20,Monday,7,132,94,38,130,92,38,-1.52,Overcast,66,No,None,Spring,Very High
FC0003703,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-20,Monday,8,206,154,52,174,128,46,-15.53,Overcast,66,No,None,Spring,Very High
FC0003704,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-20,Monday,9,133,98,35,115,84,31,-13.53,Overcast,66,No,None,Spring,Very High
FC0003705,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-20,Monday,10,149,101,48,158,121,37,6.04,Overcast,66,No,None,Spring,Very High
FC0003706,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-20,Monday,12,110,83,27,114,77,37,3.64,Overcast,66,No,None,Spring,Very High
FC0003707,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-20,Monday,14,125,96,29,125,98,27,0.0,Overcast,66,No,None,Spring,Very High
FC0003708,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-20,Monday,15,92,68,24,93,67,26,1.09,Overcast,66,No,None,Spring,High
FC0003709,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-20,Monday,17,184,141,43,184,133,51,0.0,Overcast,66,No,None,Spring,Very High
FC0003710,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-20,Monday,18,85,61,24,86,58,28,1.18,Overcast,66,No,None,Spring,High
FC0003711,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-27,Monday,6,50,37,13,54,41,13,8.0,Partly Cloudy,70,No,None,Spring,Moderate
FC0003712,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-27,Monday,7,112,77,35,108,76,32,-3.57,Partly Cloudy,70,No,None,Spring,Very High
FC0003713,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-27,Monday,9,90,68,22,90,68,22,0.0,Partly Cloudy,70,No,None,Spring,High
FC0003714,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-27,Monday,10,114,88,26,108,84,24,-5.26,Partly Cloudy,70,No,None,Spring,Very High
FC0003715,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-27,Monday,12,153,111,42,146,98,48,-4.58,Partly Cloudy,70,No,None,Spring,Very High
FC0003716,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-27,Monday,14,98,70,28,98,73,25,0.0,Partly Cloudy,70,No,None,Spring,High
FC0003717,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-27,Monday,16,103,70,33,98,71,27,-4.85,Partly Cloudy,70,No,None,Spring,High
FC0003718,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-27,Monday,19,63,43,20,67,48,19,6.35,Partly Cloudy,70,No,None,Spring,High
FC0003719,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-27,Monday,20,40,30,10,43,29,14,7.5,Partly Cloudy,70,No,None,Spring,Moderate
FC0003720,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-27,Monday,21,16,11,5,15,11,4,-6.25,Partly Cloudy,70,No,None,Spring,Low
FC0003721,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-03,Monday,7,183,133,50,175,127,48,-4.37,Sunny,75,No,None,Summer,Very High
FC0003722,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-03,Monday,9,151,104,47,149,110,39,-1.32,Sunny,75,No,None,Summer,Very High
FC0003723,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-03,Monday,11,109,76,33,109,73,36,0.0,Sunny,75,No,None,Summer,Very High
FC0003724,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-03,Monday,12,122,91,31,118,87,31,-3.28,Sunny,75,No,None,Summer,Very High
FC0003725,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-03,Monday,14,131,91,40,119,83,36,-9.16,Sunny,75,No,None,Summer,Very High
FC0003726,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-03,Monday,15,92,66,26,94,66,28,2.17,Sunny,75,No,None,Summer,High
FC0003727,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-03,Monday,16,216,156,60,220,154,66,1.85,Sunny,75,No,None,Summer,Very High
FC0003728,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-03,Monday,18,71,54,17,63,48,15,-11.27,Sunny,75,No,None,Summer,High
FC0003729,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-03,Monday,19,42,31,11,44,34,10,4.76,Sunny,75,No,None,Summer,Moderate
FC0003730,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-03,Monday,21,14,9,5,11,7,4,-21.43,Sunny,75,No,None,Summer,Low
FC0003731,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-10,Monday,8,212,151,61,201,154,47,-5.19,Sunny,76,No,None,Summer,Very High
FC0003732,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-10,Monday,10,73,54,19,66,48,18,-9.59,Sunny,76,No,None,Summer,High
FC0003733,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-10,Monday,11,109,81,28,100,72,28,-8.26,Sunny,76,No,None,Summer,Very High
FC0003734,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-10,Monday,12,116,88,28,129,99,30,11.21,Sunny,76,No,None,Summer,Very High
FC0003735,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-10,Monday,14,126,87,39,114,82,32,-9.52,Sunny,76,No,None,Summer,Very High
FC0003736,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-10,Monday,15,62,47,15,75,54,21,20.97,Sunny,76,No,None,Summer,High
FC0003737,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-10,Monday,17,147,112,35,133,88,45,-9.52,Sunny,76,No,None,Summer,Very High
FC0003738,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-10,Monday,19,31,22,9,31,24,7,0.0,Sunny,76,No,None,Summer,Moderate
FC0003739,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-10,Monday,20,31,23,8,32,22,10,3.23,Sunny,76,No,None,Summer,Moderate
FC0003740,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-10,Monday,21,21,14,7,20,14,6,-4.76,Sunny,76,No,None,Summer,Low
FC0003741,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-17,Monday,7,130,96,34,137,94,43,5.38,Sunny,70,No,None,Summer,Very High
FC0003742,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-17,Monday,9,188,131,57,213,161,52,13.3,Sunny,70,No,None,Summer,Very High
FC0003743,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-17,Monday,10,84,57,27,90,71,19,7.14,Sunny,70,No,None,Summer,High
FC0003744,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-17,Monday,11,108,77,31,102,75,27,-5.56,Sunny,70,No,None,Summer,Very High
FC0003745,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-17,Monday,12,91,68,23,87,63,24,-4.4,Sunny,70,No,None,Summer,High
FC0003746,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-17,Monday,14,132,93,39,128,100,28,-3.03,Sunny,70,No,None,Summer,Very High
FC0003747,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-17,Monday,15,81,56,25,84,63,21,3.7,Sunny,70,No,None,Summer,High
FC0003748,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-17,Monday,17,178,130,48,199,155,44,11.8,Sunny,70,No,None,Summer,Very High
FC0003749,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-17,Monday,19,43,30,13,44,34,10,2.33,Sunny,70,No,None,Summer,Moderate
FC0003750,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-17,Monday,21,19,13,6,21,13,8,10.53,Sunny,70,No,None,Summer,Low
FC0003751,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-24,Monday,7,218,166,52,208,140,68,-4.59,Partly Cloudy,75,No,None,Summer,Very High
FC0003752,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-24,Monday,9,182,128,54,188,139,49,3.3,Partly Cloudy,75,No,None,Summer,Very High
FC0003753,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-24,Monday,10,130,101,29,132,95,37,1.54,Partly Cloudy,75,No,None,Summer,Very High
FC0003754,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-24,Monday,12,109,81,28,110,77,33,0.92,Partly Cloudy,75,No,None,Summer,Very High
FC0003755,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-24,Monday,13,142,104,38,160,120,40,12.68,Partly Cloudy,75,No,None,Summer,Very High
FC0003756,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-24,Monday,14,118,81,37,122,88,34,3.39,Partly Cloudy,75,No,None,Summer,Very High
FC0003757,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-24,Monday,15,58,39,19,57,41,16,-1.72,Partly Cloudy,75,No,None,Summer,Moderate
FC0003758,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-24,Monday,18,91,62,29,103,75,28,13.19,Partly Cloudy,75,No,None,Summer,Very High
FC0003759,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-24,Monday,19,33,22,11,31,21,10,-6.06,Partly Cloudy,75,No,None,Summer,Moderate
FC0003760,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-24,Monday,20,33,24,9,31,24,7,-6.06,Partly Cloudy,75,No,None,Summer,Moderate
FC0003761,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-01,Monday,6,58,44,14,65,49,16,12.07,Sunny,80,No,None,Summer,High
FC0003762,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-01,Monday,7,112,77,35,108,74,34,-3.57,Sunny,80,No,None,Summer,Very High
FC0003763,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-01,Monday,8,160,121,39,163,114,49,1.88,Sunny,80,No,None,Summer,Very High
FC0003764,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-01,Monday,11,115,86,29,109,81,28,-5.22,Sunny,80,No,None,Summer,Very High
FC0003765,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-01,Monday,12,89,63,26,89,59,30,0.0,Sunny,80,No,None,Summer,High
FC0003766,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-01,Monday,16,162,125,37,157,120,37,-3.09,Sunny,80,No,None,Summer,Very High
FC0003767,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-01,Monday,17,123,93,30,117,91,26,-4.88,Sunny,80,No,None,Summer,Very High
FC0003768,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-01,Monday,18,76,52,24,77,59,18,1.32,Sunny,80,No,None,Summer,High
FC0003769,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-01,Monday,19,64,46,18,67,48,19,4.69,Sunny,80,No,None,Summer,High
FC0003770,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-01,Monday,21,23,15,8,19,14,5,-17.39,Sunny,80,No,None,Summer,Low
FC0003771,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-08,Monday,6,34,26,8,34,25,9,0.0,Sunny,79,No,None,Summer,Moderate
FC0003772,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-08,Monday,7,206,154,52,200,151,49,-2.91,Sunny,79,No,None,Summer,Very High
FC0003773,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-08,Monday,8,189,138,51,158,107,51,-16.4,Sunny,79,No,None,Summer,Very High
FC0003774,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-08,Monday,9,105,76,29,104,82,22,-0.95,Sunny,79,No,None,Summer,Very High
FC0003775,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-08,Monday,11,68,47,21,75,51,24,10.29,Sunny,79,No,None,Summer,High
FC0003776,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-08,Monday,13,137,95,42,106,70,36,-22.63,Sunny,79,No,None,Summer,Very High
FC0003777,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-08,Monday,16,173,118,55,190,136,54,9.83,Sunny,79,No,None,Summer,Very High
FC0003778,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-08,Monday,17,106,74,32,112,87,25,5.66,Sunny,79,No,None,Summer,Very High
FC0003779,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-08,Monday,18,81,60,21,83,60,23,2.47,Sunny,79,No,None,Summer,High
FC0003780,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-08,Monday,20,34,26,8,36,25,11,5.88,Sunny,79,No,None,Summer,Moderate
FC0003781,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-15,Monday,6,58,40,18,53,36,17,-8.62,Marine Layer,73,No,None,Summer,Moderate
FC0003782,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-15,Monday,10,139,100,39,148,98,50,6.47,Marine Layer,73,No,None,Summer,Very High
FC0003783,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-15,Monday,11,119,81,38,118,81,37,-0.84,Marine Layer,73,No,None,Summer,Very High
FC0003784,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-15,Monday,12,99,71,28,113,75,38,14.14,Marine Layer,73,No,None,Summer,Very High
FC0003785,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-15,Monday,15,72,52,20,74,51,23,2.78,Marine Layer,73,No,None,Summer,High
FC0003786,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-15,Monday,16,217,160,57,242,173,69,11.52,Marine Layer,73,No,None,Summer,Very High
FC0003787,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-15,Monday,17,154,113,41,128,95,33,-16.88,Marine Layer,73,No,None,Summer,Very High
FC0003788,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-15,Monday,19,50,34,16,44,33,11,-12.0,Marine Layer,73,No,None,Summer,Moderate
FC0003789,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-15,Monday,20,41,29,12,36,24,12,-12.2,Marine Layer,73,No,None,Summer,Moderate
FC0003790,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-15,Monday,21,15,10,5,16,11,5,6.67,Marine Layer,73,No,None,Summer,Low
FC0003791,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-22,Monday,10,73,54,19,79,54,25,8.22,Sunny,81,No,None,Summer,High
FC0003792,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-22,Monday,11,117,88,29,100,76,24,-14.53,Sunny,81,No,None,Summer,Very High
FC0003793,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-22,Monday,12,117,85,32,117,91,26,0.0,Sunny,81,No,None,Summer,Very High
FC0003794,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-22,Monday,13,132,101,31,137,99,38,3.79,Sunny,81,No,None,Summer,Very High
FC0003795,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-22,Monday,14,82,63,19,77,58,19,-6.1,Sunny,81,No,None,Summer,High
FC0003796,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-22,Monday,16,113,83,30,114,78,36,0.88,Sunny,81,No,None,Summer,Very High
FC0003797,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-22,Monday,17,152,110,42,156,117,39,2.63,Sunny,81,No,None,Summer,Very High
FC0003798,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-22,Monday,18,75,57,18,79,57,22,5.33,Sunny,81,No,None,Summer,High
FC0003799,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-22,Monday,19,61,45,16,60,47,13,-1.64,Sunny,81,No,None,Summer,High
FC0003800,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-22,Monday,20,28,20,8,28,20,8,0.0,Sunny,81,No,None,Summer,Low
FC0003801,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-29,Monday,6,65,44,21,66,46,20,1.54,Sunny,74,Yes,Comic-Con,Summer,High
FC0003802,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-29,Monday,7,161,114,47,155,109,46,-3.73,Sunny,74,Yes,Comic-Con,Summer,Very High
FC0003803,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-29,Monday,8,266,192,74,282,221,61,6.02,Sunny,74,Yes,Comic-Con,Summer,Very High
FC0003804,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-29,Monday,9,226,166,60,199,147,52,-11.95,Sunny,74,Yes,Comic-Con,Summer,Very High
FC0003805,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-29,Monday,10,187,130,57,183,121,62,-2.14,Sunny,74,Yes,Comic-Con,Summer,Very High
FC0003806,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-29,Monday,14,171,126,45,172,132,40,0.58,Sunny,74,Yes,Comic-Con,Summer,Very High
FC0003807,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-29,Monday,15,123,92,31,116,86,30,-5.69,Sunny,74,Yes,Comic-Con,Summer,Very High
FC0003808,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-29,Monday,16,276,190,86,268,212,56,-2.9,Sunny,74,Yes,Comic-Con,Summer,Very High
FC0003809,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-29,Monday,17,244,169,75,259,178,81,6.15,Sunny,74,Yes,Comic-Con,Summer,Very High
FC0003810,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-29,Monday,21,23,16,7,22,15,7,-4.35,Sunny,74,Yes,Comic-Con,Summer,Low
FC0003811,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-08-05,Monday,7,147,106,41,170,131,39,15.65,Partly Cloudy,76,No,None,Summer,Very High
FC0003812,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-08-05,Monday,8,289,203,86,220,166,54,-23.88,Partly Cloudy,76,No,None,Summer,Very High
FC0003813,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-08-05,Monday,10,86,63,23,90,61,29,4.65,Partly Cloudy,76,No,None,Summer,High
FC0003814,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-08-05,Monday,11,102,73,29,88,60,28,-13.73,Partly Cloudy,76,No,None,Summer,High
FC0003815,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-08-05,Monday,13,118,85,33,105,70,35,-11.02,Partly Cloudy,76,No,None,Summer,Very High
FC0003816,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-08-05,Monday,14,105,73,32,111,77,34,5.71,Partly Cloudy,76,No,None,Summer,Very High
FC0003817,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-08-05,Monday,15,110,74,36,108,77,31,-1.82,Partly Cloudy,76,No,None,Summer,Very High
FC0003818,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-08-05,Monday,18,83,58,25,85,60,25,2.41,Partly Cloudy,76,No,None,Summer,High
FC0003819,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-08-05,Monday,20,42,32,10,42,32,10,0.0,Partly Cloudy,76,No,None,Summer,Moderate
FC0003820,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-08-05,Monday,21,18,13,5,19,14,5,5.56,Partly Cloudy,76,No,None,Summer,Low
