inventory_id,store_id,store_name,neighborhood,date,ingredient,ingredient_category,opening_stock_units,received_units,used_units,closing_stock_units,reorder_point,spoilage_units,forecasted_usage_units,usage_variance_pct,stock_status,inventory_flag,supplier_delay_flag
INV0006284,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Mocha Sauce,Syrups & Sauces,207,92,114,185,73,0,108,5.56,Healthy,neutral,No
INV0006285,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Paper Cups,Supplies,513,0,367,146,227,0,293,25.26,Low,neutral,No
INV0006286,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Eggs,Food Ingredients,64,0,20,44,18,0,23,-13.04,Healthy,neutral,No
INV0006287,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Dragonfruit Powder,Specialty,67,54,29,92,28,0,43,-32.56,Overstocked,promote,No
INV0006288,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Sandwich Bread,Food Ingredients,30,0,10,20,8,0,11,-9.09,Healthy,neutral,No
INV0006289,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Pumpkin Spice Syrup,Syrups & Sauces,91,79,51,119,42,0,51,0.0,Healthy,neutral,No
INV0006290,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Oat Milk,Dairy Alternative,254,0,121,133,96,0,114,6.14,Healthy,neutral,No
INV0006291,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Whipped Cream,Dairy,242,0,95,147,88,0,119,-20.17,Healthy,neutral,No
INV0006292,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Strawberry Acai Base,Specialty,178,108,64,222,57,0,72,-11.11,Overstocked,promote,No
INV0006293,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Caramel Sauce,Syrups & Sauces,112,0,57,55,44,0,74,-22.97,Healthy,neutral,No
INV0006294,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Spinach,Food Ingredients,34,30,18,46,16,0,25,-28.0,Healthy,neutral,No
INV0006295,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,2% Milk,Dairy,694,0,298,396,240,0,275,8.36,Healthy,neutral,No
INV0006296,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Frappuccino Base,Specialty,94,48,57,85,38,0,54,5.56,Healthy,neutral,No
INV0006297,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Matcha Powder,Coffee & Tea,203,0,97,106,80,0,122,-20.49,Healthy,neutral,No
INV0006298,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Cold Brew Concentrate,Coffee & Tea,350,0,101,249,96,0,134,-24.63,Healthy,neutral,No
INV0006299,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Blueberry Mix,Bakery Ingredients,72,72,39,105,38,0,43,-9.3,Healthy,neutral,No
INV0006300,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Napkins,Supplies,454,199,228,425,159,0,170,34.12,Healthy,neutral,No
INV0006301,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Whole Milk,Dairy,1020,0,293,727,291,0,398,-26.38,Healthy,neutral,No
INV0006302,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Whipped Cream,Dairy,558,197,211,544,157,0,184,14.67,Overstocked,neutral,No
INV0006303,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Straws,Supplies,757,362,459,660,289,0,319,43.89,Healthy,neutral,No
INV0006304,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Mocha Sauce,Syrups & Sauces,130,0,94,36,66,0,81,16.05,Low,neutral,No
INV0006305,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Blueberry Mix,Bakery Ingredients,72,0,24,48,20,0,22,9.09,Healthy,neutral,No
INV0006306,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Strawberry Acai Base,Specialty,131,0,70,61,50,0,58,20.69,Healthy,neutral,No
INV0006307,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,2% Milk,Dairy,476,0,199,277,138,0,187,6.42,Healthy,neutral,No
INV0006308,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Ice,Other,151,0,88,63,63,0,73,20.55,Healthy,neutral,No
INV0006309,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Cold Brew Concentrate,Coffee & Tea,447,272,268,451,217,0,265,1.13,Healthy,neutral,No
INV0006310,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Matcha Powder,Coffee & Tea,204,174,105,273,92,0,111,-5.41,Healthy,neutral,No
INV0006311,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Almond Milk,Dairy Alternative,336,0,118,218,100,0,120,-1.67,Healthy,neutral,No
INV0006312,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Chai Concentrate,Coffee & Tea,601,201,217,585,160,0,174,24.71,Overstocked,neutral,No
INV0006313,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Eggs,Food Ingredients,41,0,13,28,13,0,16,-18.75,Healthy,neutral,No
INV0006314,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Spinach,Food Ingredients,46,42,24,64,22,0,26,-7.69,Healthy,neutral,No
INV0006315,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Bacon,Food Ingredients,32,0,20,12,16,0,19,5.26,Low,neutral,No
INV0006316,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Espresso Beans,Coffee & Tea,360,0,220,140,170,0,205,7.32,Low,neutral,No
INV0006317,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Turkey Slices,Food Ingredients,107,37,40,104,29,0,34,17.65,Overstocked,neutral,No
INV0006318,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Oat Milk,Dairy Alternative,309,119,105,323,95,0,129,-18.6,Overstocked,promote,No
INV0006319,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Sandwich Bread,Food Ingredients,43,33,25,51,17,0,22,13.64,Healthy,neutral,No
INV0006320,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Dragonfruit Powder,Specialty,55,0,19,36,16,0,18,5.56,Healthy,neutral,No
INV0006321,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Paper Cups,Supplies,1252,492,501,1243,393,0,502,-0.2,Overstocked,promote,No
INV0006322,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Vanilla Syrup,Syrups & Sauces,111,103,73,141,55,0,52,40.38,Healthy,neutral,No
INV0006323,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Pumpkin Spice Syrup,Syrups & Sauces,55,0,30,25,24,0,37,-18.92,Healthy,neutral,No
INV0006324,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Hazelnut Syrup,Syrups & Sauces,176,135,93,218,72,0,84,10.71,Overstocked,neutral,No
INV0006325,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-18,Caramel Sauce,Syrups & Sauces,131,0,51,80,40,0,48,6.25,Healthy,neutral,No
INV0006326,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Eggs,Food Ingredients,66,0,39,27,32,0,43,-9.3,Low,neutral,No
INV0006327,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Hazelnut Syrup,Syrups & Sauces,158,0,73,85,62,0,71,2.82,Healthy,neutral,No
INV0006328,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Mocha Sauce,Syrups & Sauces,99,81,52,128,43,0,57,-8.77,Healthy,neutral,No
INV0006329,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Frappuccino Base,Specialty,35,0,15,20,12,0,15,0.0,Healthy,neutral,No
INV0006330,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Turkey Slices,Food Ingredients,70,0,33,37,23,0,31,6.45,Healthy,neutral,No
INV0006331,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Caramel Sauce,Syrups & Sauces,73,0,47,26,36,0,45,4.44,Low,neutral,No
INV0006332,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Pumpkin Spice Syrup,Syrups & Sauces,113,69,70,112,55,0,66,6.06,Healthy,neutral,No
INV0006333,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Oat Milk,Dairy Alternative,114,0,69,45,53,0,61,13.11,Low,neutral,No
INV0006334,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Almond Milk,Dairy Alternative,175,82,78,179,65,0,79,-1.27,Healthy,neutral,No
INV0006335,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Chai Concentrate,Coffee & Tea,380,369,232,517,196,0,287,-19.16,Healthy,neutral,No
INV0006336,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Whole Milk,Dairy,512,414,326,600,220,0,283,15.19,Healthy,neutral,No
INV0006337,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Croissant Dough,Bakery Ingredients,51,23,20,54,18,0,19,5.26,Healthy,neutral,No
INV0006338,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Straws,Supplies,1207,712,471,1448,380,0,487,-3.29,Overstocked,promote,No
INV0006339,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Espresso Beans,Coffee & Tea,295,0,128,167,115,0,135,-5.19,Healthy,neutral,No
INV0006340,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Sandwich Bread,Food Ingredients,52,0,16,36,19,0,24,-33.33,Healthy,neutral,No
INV0006341,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Whipped Cream,Dairy,774,0,210,564,220,0,270,-22.22,Healthy,neutral,No
INV0006342,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Bacon,Food Ingredients,49,0,22,22,19,5,28,-21.43,Healthy,neutral,No
INV0006343,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Ice,Other,155,0,73,82,55,0,68,7.35,Healthy,neutral,No
INV0006344,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Blueberry Mix,Bakery Ingredients,156,0,60,96,47,0,53,13.21,Healthy,neutral,No
INV0006345,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Dragonfruit Powder,Specialty,132,0,56,76,40,0,56,0.0,Healthy,neutral,No
INV0006346,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Napkins,Supplies,739,0,384,355,308,0,377,1.86,Healthy,neutral,No
INV0006347,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Paper Cups,Supplies,426,217,229,414,173,0,220,4.09,Healthy,neutral,No
INV0006348,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Matcha Powder,Coffee & Tea,478,0,268,210,199,0,293,-8.53,Healthy,neutral,No
INV0006349,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Strawberry Acai Base,Specialty,36,24,16,44,12,0,14,14.29,Overstocked,neutral,No
INV0006350,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-25,Spinach,Food Ingredients,32,0,12,20,9,0,12,0.0,Healthy,neutral,No
INV0006351,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Blueberry Mix,Bakery Ingredients,134,0,29,103,36,2,46,-36.96,Healthy,neutral,No
INV0006352,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Oat Milk,Dairy Alternative,359,0,137,222,110,0,142,-3.52,Healthy,neutral,No
INV0006353,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Vanilla Syrup,Syrups & Sauces,74,64,53,85,34,0,45,17.78,Healthy,neutral,No
INV0006354,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Hazelnut Syrup,Syrups & Sauces,247,144,93,298,76,0,82,13.41,Overstocked,neutral,No
INV0006355,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Bacon,Food Ingredients,27,25,16,36,13,0,14,14.29,Healthy,neutral,No
INV0006356,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Frappuccino Base,Specialty,202,0,73,129,58,0,77,-5.19,Healthy,neutral,No
INV0006357,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Espresso Beans,Coffee & Tea,291,139,137,293,111,0,169,-18.93,Healthy,neutral,No
INV0006358,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Mocha Sauce,Syrups & Sauces,149,105,75,179,56,0,71,5.63,Overstocked,neutral,No
INV0006359,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Straws,Supplies,773,0,516,257,376,0,466,10.73,Low,neutral,No
INV0006360,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Chai Concentrate,Coffee & Tea,715,260,209,766,208,0,267,-21.72,Overstocked,promote,No
INV0006361,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Matcha Powder,Coffee & Tea,338,0,101,237,96,0,106,-4.72,Healthy,neutral,No
INV0006362,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Sandwich Bread,Food Ingredients,61,36,26,71,19,0,24,8.33,Overstocked,neutral,No
INV0006363,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Whipped Cream,Dairy,991,0,289,702,276,0,386,-25.13,Healthy,neutral,No
INV0006364,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Turkey Slices,Food Ingredients,90,0,34,54,25,2,24,41.67,Healthy,neutral,No
INV0006365,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Caramel Sauce,Syrups & Sauces,178,0,67,111,60,0,73,-8.22,Healthy,neutral,No
INV0006366,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Ice,Other,78,0,30,48,22,0,24,25.0,Healthy,neutral,No
INV0006367,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Almond Milk,Dairy Alternative,149,50,51,148,40,0,54,-5.56,Overstocked,save,Yes
INV0006368,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Spinach,Food Ingredients,99,57,35,121,30,0,33,6.06,Overstocked,neutral,No
INV0006369,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Napkins,Supplies,1089,0,315,774,363,0,417,-24.46,Healthy,neutral,No
INV0006370,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Paper Cups,Supplies,457,0,191,266,140,0,190,0.53,Healthy,neutral,No
INV0006371,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,2% Milk,Dairy,458,285,141,602,152,0,183,-22.95,Overstocked,promote,No
INV0006372,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Eggs,Food Ingredients,45,40,28,57,21,0,24,16.67,Healthy,neutral,No
INV0006373,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Strawberry Acai Base,Specialty,149,0,72,77,54,0,69,4.35,Healthy,neutral,No
INV0006374,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Cold Brew Concentrate,Coffee & Tea,734,0,302,432,226,0,334,-9.58,Healthy,neutral,No
INV0006375,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-28,Croissant Dough,Bakery Ingredients,68,0,51,17,36,0,39,30.77,Critical Low,save,No
INV0006376,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,2% Milk,Dairy,389,250,155,482,133,2,202,-23.27,Overstocked,promote,No
INV0006377,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Eggs,Food Ingredients,57,0,29,28,22,0,24,20.83,Healthy,neutral,No
INV0006378,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Spinach,Food Ingredients,20,10,10,20,8,0,8,25.0,Healthy,neutral,No
INV0006379,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Turkey Slices,Food Ingredients,27,10,10,24,8,3,10,0.0,Healthy,neutral,No
INV0006380,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Blueberry Mix,Bakery Ingredients,87,0,43,44,38,0,51,-15.69,Healthy,neutral,No
INV0006381,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Strawberry Acai Base,Specialty,67,0,25,42,24,0,36,-30.56,Healthy,neutral,No
INV0006382,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Dragonfruit Powder,Specialty,183,0,81,102,60,0,74,9.46,Healthy,neutral,No
INV0006383,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Paper Cups,Supplies,592,0,232,360,203,0,279,-16.85,Healthy,neutral,No
INV0006384,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Espresso Beans,Coffee & Tea,323,228,130,421,121,0,178,-26.97,Overstocked,promote,No
INV0006385,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Caramel Sauce,Syrups & Sauces,297,0,98,199,79,0,91,7.69,Healthy,neutral,No
INV0006386,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Napkins,Supplies,1028,0,419,609,352,0,445,-5.84,Healthy,neutral,No
INV0006387,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Bacon,Food Ingredients,18,0,10,8,8,0,10,0.0,Healthy,neutral,No
INV0006388,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Cold Brew Concentrate,Coffee & Tea,412,0,199,213,160,0,238,-16.39,Healthy,neutral,No
INV0006389,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Whipped Cream,Dairy,629,281,305,605,224,0,222,37.39,Healthy,neutral,No
INV0006390,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Pumpkin Spice Syrup,Syrups & Sauces,149,94,104,139,75,0,82,26.83,Healthy,neutral,No
INV0006391,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Almond Milk,Dairy Alternative,261,96,102,255,76,0,111,-8.11,Overstocked,promote,No
INV0006392,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Oat Milk,Dairy Alternative,126,67,78,115,53,0,60,30.0,Healthy,neutral,No
INV0006393,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Mocha Sauce,Syrups & Sauces,129,70,61,138,56,0,89,-31.46,Healthy,neutral,No
INV0006394,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Whole Milk,Dairy,617,233,190,660,186,0,241,-21.16,Overstocked,promote,No
INV0006395,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Vanilla Syrup,Syrups & Sauces,52,23,27,48,18,0,26,3.85,Healthy,neutral,No
INV0006396,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Straws,Supplies,587,0,324,263,268,0,311,4.18,Low,neutral,No
INV0006397,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Hazelnut Syrup,Syrups & Sauces,208,92,109,191,73,0,88,23.86,Healthy,neutral,No
INV0006398,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Croissant Dough,Bakery Ingredients,40,0,16,24,17,0,20,-20.0,Healthy,neutral,No
INV0006399,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Frappuccino Base,Specialty,174,0,59,115,51,0,48,22.92,Healthy,neutral,No
INV0006400,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-04-21,Chai Concentrate,Coffee & Tea,574,0,219,355,163,0,200,9.5,Healthy,neutral,No
INV0006401,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Sandwich Bread,Food Ingredients,95,73,53,115,39,0,40,32.5,Healthy,neutral,No
INV0006402,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Espresso Beans,Coffee & Tea,695,0,340,355,236,0,247,37.65,Healthy,save,Yes
INV0006403,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Cold Brew Concentrate,Coffee & Tea,455,289,231,513,154,0,183,26.23,Overstocked,neutral,No
INV0006404,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Matcha Powder,Coffee & Tea,400,0,259,141,188,0,232,11.64,Low,neutral,No
INV0006405,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Dragonfruit Powder,Specialty,56,0,26,30,24,0,28,-7.14,Healthy,neutral,No
INV0006406,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Hazelnut Syrup,Syrups & Sauces,141,0,67,74,53,0,70,-4.29,Healthy,neutral,No
INV0006407,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Straws,Supplies,904,748,492,1160,399,0,499,-1.4,Healthy,neutral,No
INV0006408,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Frappuccino Base,Specialty,192,0,63,129,52,0,68,-7.35,Healthy,neutral,No
INV0006409,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Bacon,Food Ingredients,54,0,26,28,25,0,30,-13.33,Healthy,neutral,No
INV0006410,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Ice,Other,30,15,10,35,8,0,9,11.11,Overstocked,save,Yes
INV0006411,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Mocha Sauce,Syrups & Sauces,248,88,72,264,70,0,83,-13.25,Overstocked,promote,No
INV0006412,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Oat Milk,Dairy Alternative,340,0,113,227,104,0,131,-13.74,Healthy,neutral,No
INV0006413,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Eggs,Food Ingredients,66,61,46,81,32,0,41,12.2,Healthy,neutral,No
INV0006414,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Vanilla Syrup,Syrups & Sauces,81,47,48,80,37,0,46,4.35,Healthy,neutral,No
INV0006415,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Almond Milk,Dairy Alternative,312,0,131,181,96,0,115,13.91,Healthy,neutral,No
INV0006416,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,2% Milk,Dairy,862,445,242,1065,237,0,259,-6.56,Overstocked,promote,No
INV0006417,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Blueberry Mix,Bakery Ingredients,71,38,36,73,30,0,38,-5.26,Healthy,neutral,No
INV0006418,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Strawberry Acai Base,Specialty,68,25,23,70,20,0,24,-4.17,Overstocked,promote,No
INV0006419,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Croissant Dough,Bakery Ingredients,174,0,63,111,47,0,67,-5.97,Healthy,neutral,No
INV0006420,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Chai Concentrate,Coffee & Tea,766,0,251,515,228,0,299,-16.05,Healthy,neutral,No
INV0006421,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Napkins,Supplies,554,325,218,661,173,0,221,-1.36,Overstocked,promote,No
INV0006422,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Pumpkin Spice Syrup,Syrups & Sauces,146,0,73,73,49,0,57,28.07,Healthy,neutral,No
INV0006423,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Whole Milk,Dairy,453,0,164,289,134,0,137,19.71,Healthy,save,Yes
INV0006424,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Caramel Sauce,Syrups & Sauces,62,0,25,37,20,0,27,-7.41,Healthy,neutral,No
INV0006425,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-06,Turkey Slices,Food Ingredients,57,0,29,28,21,0,22,31.82,Healthy,neutral,No
INV0006426,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,2% Milk,Dairy,781,295,274,802,236,0,293,-6.48,Overstocked,promote,No
INV0006427,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,Sandwich Bread,Food Ingredients,27,0,11,16,8,0,12,-8.33,Healthy,neutral,No
INV0006428,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,Whipped Cream,Dairy,852,0,305,547,228,0,274,11.31,Healthy,neutral,No
INV0006429,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,Chai Concentrate,Coffee & Tea,304,0,179,125,120,0,145,23.45,Healthy,neutral,No
INV0006430,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,Dragonfruit Powder,Specialty,68,64,59,73,34,0,44,34.09,Healthy,neutral,No
INV0006431,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,Vanilla Syrup,Syrups & Sauces,184,120,87,217,64,0,90,-3.33,Overstocked,promote,No
INV0006432,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,Paper Cups,Supplies,849,0,320,529,368,0,496,-35.48,Healthy,neutral,No
INV0006433,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,Hazelnut Syrup,Syrups & Sauces,59,0,29,30,22,0,28,3.57,Healthy,neutral,No
INV0006434,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,Espresso Beans,Coffee & Tea,336,0,116,220,99,0,125,-7.2,Healthy,neutral,No
INV0006435,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,Spinach,Food Ingredients,93,0,37,56,26,0,35,5.71,Healthy,neutral,No
INV0006436,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,Napkins,Supplies,743,603,399,947,321,0,428,-6.78,Healthy,neutral,No
INV0006437,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,Almond Milk,Dairy Alternative,168,64,60,172,51,0,54,11.11,Overstocked,neutral,No
INV0006438,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,Oat Milk,Dairy Alternative,233,82,84,231,65,0,65,29.23,Overstocked,neutral,No
INV0006439,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,Pumpkin Spice Syrup,Syrups & Sauces,181,72,74,179,57,0,66,12.12,Overstocked,neutral,No
INV0006440,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,Frappuccino Base,Specialty,46,0,27,19,22,0,29,-6.9,Low,neutral,No
INV0006441,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,Whole Milk,Dairy,545,196,225,516,156,0,201,11.94,Overstocked,neutral,No
INV0006442,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,Straws,Supplies,1440,0,424,1016,393,0,545,-22.2,Healthy,save,Yes
INV0006443,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,Eggs,Food Ingredients,60,30,38,52,24,0,27,40.74,Healthy,neutral,No
INV0006444,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,Mocha Sauce,Syrups & Sauces,103,81,52,132,43,0,50,4.0,Overstocked,promote,No
INV0006445,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,Cold Brew Concentrate,Coffee & Tea,623,405,281,747,216,0,271,3.69,Overstocked,promote,No
INV0006446,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,Strawberry Acai Base,Specialty,20,15,9,26,8,0,8,12.5,Overstocked,neutral,No
INV0006447,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,Blueberry Mix,Bakery Ingredients,43,0,31,12,21,0,29,6.9,Low,neutral,No
INV0006448,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-05-09,Bacon,Food Ingredients,32,30,21,41,16,0,17,23.53,Healthy,neutral,No
