shift_id,store_id,store_name,neighborhood,date,day_of_week,shift_start,shift_end,employee_id,employee_role,skill_level,scheduled_hours,availability_status,callout_flag,expected_orders_per_hour,required_staff,scheduled_staff,staffing_gap,staffing_status
SHF0002384,SD008,Starbucks - San Diego Airport,Airport,2024-07-08,Monday,13:00,17:00,EMP00098,Barista,Entry,4,Available,No,35,2,1,-1,Understaffed
SHF0002385,SD008,Starbucks - San Diego Airport,Airport,2024-07-08,Monday,11:00,15:00,EMP00481,Barista,Entry,4,Available,No,48,2,2,0,Balanced
SHF0002386,SD008,Starbucks - San Diego Airport,Airport,2024-07-08,Monday,15:00,19:00,EMP00460,Barista,Entry,4,Available,No,44,2,2,0,Balanced
SHF0002387,SD008,Starbucks - San Diego Airport,Airport,2024-07-08,Monday,18:00,22:00,EMP00471,Lead Barista,Entry,4,Available,No,41,2,2,0,Balanced
SHF0002388,SD008,Starbucks - San Diego Airport,Airport,2024-07-08,Monday,11:00,15:00,EMP00353,Barista,Entry,4,Available,No,57,2,3,1,Overstaffed
SHF0002389,SD008,Starbucks - San Diego Airport,Airport,2024-07-08,Monday,17:00,21:00,EMP00053,Barista,Intermediate,4,Available,No,20,2,2,0,Balanced
SHF0002390,SD008,Starbucks - San Diego Airport,Airport,2024-07-08,Monday,07:00,11:00,EMP00392,Shift Supervisor,Intermediate,4,Available,No,79,3,3,0,Balanced
SHF0002391,SD008,Starbucks - San Diego Airport,Airport,2024-07-08,Monday,14:00,18:00,EMP00058,Barista,Senior,4,Available,No,41,2,2,0,Balanced
SHF0002392,SD008,Starbucks - San Diego Airport,Airport,2024-07-15,Monday,13:00,17:00,EMP00213,Lead Barista,Senior,4,Available,No,49,2,1,-1,Understaffed
SHF0002393,SD008,Starbucks - San Diego Airport,Airport,2024-07-15,Monday,05:00,09:00,EMP00347,Barista,Entry,4,Available,No,23,2,2,0,Balanced
SHF0002394,SD008,Starbucks - San Diego Airport,Airport,2024-07-15,Monday,07:00,11:00,EMP00044,Lead Barista,Entry,4,Available,No,88,4,4,0,Balanced
SHF0002395,SD008,Starbucks - San Diego Airport,Airport,2024-07-15,Monday,11:00,15:00,EMP00469,Shift Supervisor,Intermediate,4,Available,No,53,2,2,0,Balanced
SHF0002396,SD008,Starbucks - San Diego Airport,Airport,2024-07-15,Monday,09:00,13:00,EMP00183,Barista,Intermediate,4,Available,No,60,3,1,-2,Understaffed
SHF0002397,SD008,Starbucks - San Diego Airport,Airport,2024-07-15,Monday,14:00,18:00,EMP00181,Shift Supervisor,Entry,4,Available,No,24,2,3,1,Overstaffed
SHF0002398,SD008,Starbucks - San Diego Airport,Airport,2024-07-15,Monday,09:00,13:00,EMP00440,Barista,Intermediate,4,Available,No,79,3,3,0,Balanced
SHF0002399,SD008,Starbucks - San Diego Airport,Airport,2024-07-15,Monday,10:00,14:00,EMP00226,Barista,Entry,4,Available,No,40,2,3,1,Overstaffed
SHF0002400,SD008,Starbucks - San Diego Airport,Airport,2024-07-15,Monday,05:00,09:00,EMP00389,Shift Supervisor,Intermediate,4,Available,No,36,2,2,0,Balanced
SHF0002401,SD008,Starbucks - San Diego Airport,Airport,2024-07-15,Monday,05:00,09:00,EMP00107,Barista,Intermediate,4,Available,No,26,2,1,-1,Understaffed
SHF0002402,SD008,Starbucks - San Diego Airport,Airport,2024-07-15,Monday,14:00,18:00,EMP00435,Barista,Entry,4,Available,No,31,2,1,-1,Understaffed
SHF0002403,SD008,Starbucks - San Diego Airport,Airport,2024-07-22,Monday,15:00,19:00,EMP00116,Barista,Entry,4,Available,No,21,2,2,0,Balanced
SHF0002404,SD008,Starbucks - San Diego Airport,Airport,2024-07-22,Monday,11:00,15:00,EMP00412,Barista,Entry,4,Available,No,63,3,3,0,Balanced
SHF0002405,SD008,Starbucks - San Diego Airport,Airport,2024-07-22,Monday,09:00,13:00,EMP00163,Barista,Senior,4,Available,No,66,3,3,0,Balanced
SHF0002406,SD008,Starbucks - San Diego Airport,Airport,2024-07-22,Monday,11:00,15:00,EMP00314,Barista,Intermediate,4,Available,No,59,2,4,2,Overstaffed
SHF0002407,SD008,Starbucks - San Diego Airport,Airport,2024-07-22,Monday,07:00,11:00,EMP00031,Barista,Senior,4,Available,No,90,4,4,0,Balanced
SHF0002408,SD008,Starbucks - San Diego Airport,Airport,2024-07-22,Monday,11:00,15:00,EMP00439,Barista,Intermediate,4,Available,No,40,2,2,0,Balanced
SHF0002409,SD008,Starbucks - San Diego Airport,Airport,2024-07-22,Monday,14:00,18:00,EMP00240,Barista,Entry,4,Available,No,32,2,2,0,Balanced
SHF0002410,SD008,Starbucks - San Diego Airport,Airport,2024-07-22,Monday,15:00,19:00,EMP00169,Shift Supervisor,Intermediate,4,Available,No,28,2,2,0,Balanced
SHF0002411,SD008,Starbucks - San Diego Airport,Airport,2024-07-22,Monday,11:00,15:00,EMP00340,Lead Barista,Intermediate,4,Available,No,38,2,2,0,Balanced
SHF0002412,SD008,Starbucks - San Diego Airport,Airport,2024-07-22,Monday,07:00,11:00,EMP00470,Barista,Entry,4,Available,No,64,3,3,0,Balanced
SHF0002413,SD008,Starbucks - San Diego Airport,Airport,2024-07-22,Monday,14:00,18:00,EMP00124,Barista,Entry,4,Available,No,42,2,2,0,Balanced
SHF0002414,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-01,Monday,05:00,09:00,EMP00428,Shift Supervisor,Entry,4,Available,No,36,2,2,0,Balanced
SHF0002415,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-01,Monday,06:00,10:00,EMP00325,Barista,Entry,4,Available,No,29,2,2,0,Balanced
SHF0002416,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-01,Monday,11:00,15:00,EMP00170,Barista,Entry,4,Available,No,45,2,2,0,Balanced
SHF0002417,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-01,Monday,07:00,11:00,EMP00369,Shift Supervisor,Entry,4,Available,No,58,2,1,-1,Understaffed
SHF0002418,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-01,Monday,05:00,09:00,EMP00195,Barista,Senior,4,Available,No,43,2,1,-1,Understaffed
SHF0002419,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-01,Monday,15:00,19:00,EMP00278,Barista,Intermediate,4,Available,No,45,2,2,0,Balanced
SHF0002420,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-01,Monday,17:00,21:00,EMP00422,Barista,Senior,4,Available,No,45,2,3,1,Overstaffed
SHF0002421,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-01,Monday,17:00,21:00,EMP00180,Barista,Entry,4,Available,No,43,2,2,0,Balanced
SHF0002422,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-08,Monday,07:00,11:00,EMP00121,Shift Supervisor,Senior,4,Available,No,88,4,3,-1,Understaffed
SHF0002423,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-08,Monday,05:00,09:00,EMP00159,Barista,Intermediate,4,Available,No,36,2,1,-1,Understaffed
SHF0002424,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-08,Monday,14:00,18:00,EMP00309,Barista,Intermediate,4,Available,No,33,2,2,0,Balanced
SHF0002425,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-08,Monday,07:00,11:00,EMP00085,Barista,Intermediate,4,Available,No,66,3,3,0,Balanced
SHF0002426,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-08,Monday,17:00,21:00,EMP00061,Shift Supervisor,Entry,4,Available,No,27,2,2,0,Balanced
SHF0002427,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-08,Monday,18:00,22:00,EMP00403,Barista,Senior,4,Available,No,20,2,1,-1,Understaffed
SHF0002428,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-08,Monday,14:00,18:00,EMP00267,Barista,Intermediate,4,Available,No,34,2,1,-1,Understaffed
SHF0002429,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-08,Monday,07:00,11:00,EMP00402,Barista,Intermediate,4,Available,No,59,2,2,0,Balanced
SHF0002430,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-08,Monday,06:00,10:00,EMP00306,Barista,Entry,4,Available,No,43,2,2,0,Balanced
SHF0002431,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-08,Monday,10:00,14:00,EMP00110,Barista,Intermediate,4,Available,No,59,2,2,0,Balanced
SHF0002432,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-08,Monday,11:00,15:00,EMP00048,Barista,Entry,4,Available,No,49,2,2,0,Balanced
SHF0002433,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-08,Monday,10:00,14:00,EMP00217,Barista,Senior,4,Available,No,62,3,3,0,Balanced
SHF0002434,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-15,Monday,10:00,14:00,EMP00337,Barista,Entry,4,Available,No,48,2,2,0,Balanced
SHF0002435,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-15,Monday,05:00,09:00,EMP00218,Barista,Intermediate,4,Available,No,42,2,1,-1,Understaffed
SHF0002436,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-15,Monday,14:00,18:00,EMP00419,Barista,Intermediate,4,Available,No,28,2,2,0,Balanced
SHF0002437,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-15,Monday,07:00,11:00,EMP00243,Barista,Entry,4,Available,No,87,4,2,-2,Understaffed
SHF0002438,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-15,Monday,07:00,11:00,EMP00028,Barista,Entry,4,Available,No,79,3,3,0,Balanced
SHF0002439,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-15,Monday,09:00,13:00,EMP00068,Barista,Entry,4,Available,No,87,4,2,-2,Understaffed
SHF0002440,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-15,Monday,10:00,14:00,EMP00347,Barista,Entry,4,Available,No,47,2,2,0,Balanced
SHF0002441,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-15,Monday,14:00,18:00,EMP00273,Barista,Intermediate,4,Available,No,32,2,4,2,Overstaffed
SHF0002442,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-15,Monday,17:00,21:00,EMP00087,Lead Barista,Entry,4,Available,No,34,2,1,-1,Understaffed
SHF0002443,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-15,Monday,07:00,11:00,EMP00095,Shift Supervisor,Entry,4,Available,No,76,3,5,2,Overstaffed
SHF0002444,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-15,Monday,05:00,09:00,EMP00070,Barista,Entry,4,Available,No,28,2,4,2,Overstaffed
SHF0002445,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-15,Monday,10:00,14:00,EMP00149,Barista,Entry,4,Available,No,60,3,3,0,Balanced
SHF0002446,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-22,Monday,09:00,13:00,EMP00472,Barista,Entry,4,Available,No,74,3,3,0,Balanced
SHF0002447,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-22,Monday,18:00,22:00,EMP00329,Lead Barista,Intermediate,4,Available,No,31,2,2,0,Balanced
SHF0002448,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-22,Monday,11:00,15:00,EMP00330,Barista,Entry,4,Available,No,59,2,2,0,Balanced
SHF0002449,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-22,Monday,10:00,14:00,EMP00493,Lead Barista,Intermediate,4,Available,No,46,2,3,1,Overstaffed
SHF0002450,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-22,Monday,09:00,13:00,EMP00336,Barista,Intermediate,4,Available,No,85,4,4,0,Balanced
SHF0002451,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-22,Monday,11:00,15:00,EMP00361,Barista,Intermediate,4,Available,No,49,2,2,0,Balanced
SHF0002452,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-22,Monday,11:00,15:00,EMP00018,Barista,Intermediate,4,Available,No,62,3,3,0,Balanced
SHF0002453,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-22,Monday,10:00,14:00,EMP00114,Barista,Entry,4,Available,No,64,3,4,1,Overstaffed
SHF0002454,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-22,Monday,15:00,19:00,EMP00198,Barista,Intermediate,4,Available,No,35,2,2,0,Balanced
SHF0002455,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-22,Monday,05:00,09:00,EMP00202,Barista,Intermediate,4,Available,No,27,2,2,0,Balanced
SHF0002456,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-22,Monday,06:00,10:00,EMP00263,Barista,Intermediate,4,Available,No,43,2,2,0,Balanced
SHF0002457,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-22,Monday,05:00,09:00,EMP00257,Barista,Entry,4,Available,No,27,2,2,0,Balanced
SHF0002458,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-29,Monday,17:00,21:00,EMP00175,Barista,Entry,4,Available,No,23,2,2,0,Balanced
SHF0002459,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-29,Monday,14:00,18:00,EMP00102,Barista,Senior,4,Available,No,43,2,4,2,Overstaffed
SHF0002460,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-29,Monday,11:00,15:00,EMP00214,Barista,Intermediate,4,Available,No,54,2,2,0,Balanced
SHF0002461,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-29,Monday,05:00,09:00,EMP00009,Barista,Intermediate,4,Available,No,29,2,1,-1,Understaffed
SHF0002462,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-29,Monday,15:00,19:00,EMP00184,Lead Barista,Entry,4,Available,No,21,2,4,2,Overstaffed
SHF0002463,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-29,Monday,05:00,09:00,EMP00364,Barista,Senior,4,Available,No,34,2,2,0,Balanced
SHF0002464,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-29,Monday,10:00,14:00,EMP00020,Barista,Senior,4,Available,No,62,3,1,-2,Understaffed
SHF0002465,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-29,Monday,13:00,17:00,EMP00147,Barista,Senior,4,Available,No,55,2,2,0,Balanced
SHF0002466,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-29,Monday,05:00,09:00,EMP00495,Barista,Senior,4,Available,No,34,2,2,0,Balanced
SHF0002467,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-01-29,Monday,11:00,15:00,EMP00028,Barista,Intermediate,4,Available,No,48,2,1,-1,Understaffed
SHF0002468,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-05,Monday,13:00,17:00,EMP00164,Shift Supervisor,Intermediate,4,Available,No,50,2,2,0,Balanced
SHF0002469,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-05,Monday,14:00,18:00,EMP00429,Barista,Intermediate,4,Available,No,40,2,2,0,Balanced
SHF0002470,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-05,Monday,07:00,11:00,EMP00151,Shift Supervisor,Intermediate,4,Available,No,61,3,3,0,Balanced
SHF0002471,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-05,Monday,10:00,14:00,EMP00317,Barista,Intermediate,4,Available,No,37,2,2,0,Balanced
SHF0002472,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-05,Monday,13:00,17:00,EMP00377,Barista,Intermediate,4,Available,No,41,2,2,0,Balanced
SHF0002473,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-05,Monday,15:00,19:00,EMP00459,Barista,Intermediate,4,Available,No,37,2,2,0,Balanced
SHF0002474,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-05,Monday,10:00,14:00,EMP00013,Barista,Intermediate,4,Available,No,58,2,2,0,Balanced
SHF0002475,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-05,Monday,09:00,13:00,EMP00103,Barista,Entry,4,Available,No,55,2,2,0,Balanced
SHF0002476,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-05,Monday,10:00,14:00,EMP00274,Barista,Entry,4,Available,No,41,2,2,0,Balanced
SHF0002477,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-05,Monday,14:00,18:00,EMP00416,Barista,Senior,4,Available,No,43,2,2,0,Balanced
SHF0002478,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-05,Monday,10:00,14:00,EMP00018,Shift Supervisor,Entry,4,Available,No,44,2,2,0,Balanced
SHF0002479,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-12,Monday,06:00,10:00,EMP00350,Barista,Intermediate,4,Available,No,21,2,2,0,Balanced
SHF0002480,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-12,Monday,15:00,19:00,EMP00265,Barista,Entry,4,Available,No,39,2,2,0,Balanced
SHF0002481,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-12,Monday,05:00,09:00,EMP00124,Barista,Entry,4,Available,No,21,2,2,0,Balanced
SHF0002482,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-12,Monday,17:00,21:00,EMP00456,Barista,Entry,4,Available,No,26,2,2,0,Balanced
SHF0002483,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-12,Monday,11:00,15:00,EMP00307,Lead Barista,Entry,4,Available,No,45,2,1,-1,Understaffed
SHF0002484,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-12,Monday,09:00,13:00,EMP00170,Shift Supervisor,Senior,4,Available,No,74,3,3,0,Balanced
SHF0002485,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-12,Monday,07:00,11:00,EMP00132,Barista,Intermediate,4,Available,No,90,4,2,-2,Understaffed
SHF0002486,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-12,Monday,15:00,19:00,EMP00267,Barista,Intermediate,4,Available,No,24,2,1,-1,Understaffed
SHF0002487,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-12,Monday,11:00,15:00,EMP00450,Shift Supervisor,Entry,4,Available,No,59,2,2,0,Balanced
SHF0002488,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-12,Monday,15:00,19:00,EMP00383,Barista,Intermediate,4,Available,No,32,2,1,-1,Understaffed
SHF0002489,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-12,Monday,10:00,14:00,EMP00079,Barista,Intermediate,4,Available,No,52,2,2,0,Balanced
SHF0002490,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-19,Monday,15:00,19:00,EMP00091,Barista,Intermediate,4,Available,No,37,2,3,1,Overstaffed
SHF0002491,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-19,Monday,11:00,15:00,EMP00212,Barista,Intermediate,4,Available,No,42,2,2,0,Balanced
SHF0002492,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-19,Monday,13:00,17:00,EMP00160,Shift Supervisor,Senior,4,Available,No,65,3,3,0,Balanced
SHF0002493,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-19,Monday,14:00,18:00,EMP00494,Barista,Intermediate,4,Available,No,44,2,2,0,Balanced
SHF0002494,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-19,Monday,18:00,22:00,EMP00335,Barista,Entry,4,Available,No,36,2,2,0,Balanced
SHF0002495,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-19,Monday,05:00,09:00,EMP00476,Barista,Entry,4,Available,No,42,2,4,2,Overstaffed
SHF0002496,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-19,Monday,06:00,10:00,EMP00276,Barista,Intermediate,4,Available,No,34,2,2,0,Balanced
SHF0002497,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-19,Monday,14:00,18:00,EMP00273,Barista,Entry,4,Available,No,23,2,4,2,Overstaffed
SHF0002498,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-19,Monday,05:00,09:00,EMP00283,Barista,Entry,4,Available,No,20,2,2,0,Balanced
SHF0002499,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-19,Monday,07:00,11:00,EMP00235,Lead Barista,Intermediate,4,Available,No,55,2,1,-1,Understaffed
SHF0002500,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-19,Monday,15:00,19:00,EMP00086,Shift Supervisor,Intermediate,4,Available,No,35,2,2,0,Balanced
SHF0002501,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-19,Monday,11:00,15:00,EMP00139,Lead Barista,Intermediate,4,Available,No,37,2,2,0,Balanced
SHF0002502,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-26,Monday,17:00,21:00,EMP00300,Barista,Intermediate,4,Available,No,44,2,2,0,Balanced
SHF0002503,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-26,Monday,11:00,15:00,EMP00073,Barista,Senior,4,Available,No,39,2,2,0,Balanced
SHF0002504,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-26,Monday,13:00,17:00,EMP00438,Lead Barista,Intermediate,4,Available,No,46,2,2,0,Balanced
SHF0002505,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-26,Monday,17:00,21:00,EMP00276,Shift Supervisor,Intermediate,4,Available,No,40,2,1,-1,Understaffed
SHF0002506,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-26,Monday,14:00,18:00,EMP00418,Barista,Entry,4,Available,No,31,2,1,-1,Understaffed
SHF0002507,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-26,Monday,05:00,09:00,EMP00177,Barista,Entry,4,Available,No,38,2,1,-1,Understaffed
SHF0002508,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-26,Monday,13:00,17:00,EMP00139,Barista,Intermediate,4,Available,No,61,3,4,1,Overstaffed
SHF0002509,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-26,Monday,13:00,17:00,EMP00130,Shift Supervisor,Senior,4,Available,No,38,2,1,-1,Understaffed
SHF0002510,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-04,Monday,05:00,09:00,EMP00262,Barista,Senior,4,Available,No,20,2,1,-1,Understaffed
SHF0002511,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-04,Monday,06:00,10:00,EMP00384,Barista,Senior,4,Available,No,42,2,1,-1,Understaffed
SHF0002512,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-04,Monday,05:00,09:00,EMP00377,Barista,Intermediate,4,Available,No,32,2,2,0,Balanced
SHF0002513,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-04,Monday,06:00,10:00,EMP00215,Barista,Intermediate,4,Available,No,44,2,4,2,Overstaffed
SHF0002514,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-04,Monday,05:00,09:00,EMP00071,Barista,Intermediate,4,Available,No,24,2,4,2,Overstaffed
SHF0002515,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-04,Monday,17:00,21:00,EMP00020,Barista,Senior,4,Available,No,32,2,1,-1,Understaffed
SHF0002516,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-04,Monday,11:00,15:00,EMP00058,Barista,Intermediate,4,Available,No,50,2,2,0,Balanced
SHF0002517,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-04,Monday,10:00,14:00,EMP00285,Shift Supervisor,Entry,4,Available,No,58,2,2,0,Balanced
SHF0002518,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-04,Monday,06:00,10:00,EMP00408,Barista,Intermediate,4,Available,No,22,2,2,0,Balanced
SHF0002519,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-11,Monday,17:00,21:00,EMP00404,Shift Supervisor,Entry,4,Available,No,35,2,4,2,Overstaffed
SHF0002520,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-11,Monday,05:00,09:00,EMP00122,Lead Barista,Entry,4,Available,No,26,2,1,-1,Understaffed
SHF0002521,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-11,Monday,09:00,13:00,EMP00384,Barista,Intermediate,4,Available,No,62,3,5,2,Overstaffed
SHF0002522,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-11,Monday,17:00,21:00,EMP00360,Barista,Intermediate,4,Available,No,20,2,4,2,Overstaffed
SHF0002523,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-11,Monday,07:00,11:00,EMP00351,Barista,Entry,4,Available,No,67,3,3,0,Balanced
SHF0002524,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-11,Monday,14:00,18:00,EMP00035,Barista,Entry,4,Available,No,42,2,2,0,Balanced
SHF0002525,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-11,Monday,05:00,09:00,EMP00326,Barista,Intermediate,4,Available,No,33,2,1,-1,Understaffed
SHF0002526,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-11,Monday,17:00,21:00,EMP00026,Barista,Senior,4,Available,No,34,2,2,0,Balanced
